APP_ID,DISBURSALDATE,REPORT_DATE,TERM_TMP,PRODUCT_NAME,LOANAMOUNT_NOT_INSURANCE,INSURANCE_FEE,LA,EFF_RATE,TERM,COUNT_TERM_RECEIPT,flag term,SUM_RECEIPT_AMT,flag loan amt,flag final,RESULT_YES/NO,EMI,GENDER,AGE,Number of Children,PERSONAL_INCOME,ADDITIONAL_INCOME,PERSONAL_EXPENSE,FAMILY_INCOME,FAMILY_EXPENSE,MARITAL_STATUS,EDUCATION,City,ADDRESS_CURRENT_CITY,PROVINCE_CURRENT,kmeans_labels,REPAYMENT_RATE,REMAINING_TERM,EXPENSE_INCOME_RATIO,INCOME,AGE_TERM_RATIO,INSURANCE_LOAN_RATIO
16499318,2017-10-10,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,18000000,990000,18990000,45.0,24,12.0,1.0,14701000.0,1.0,1.0,1,1213820,F,30,0.0,9000000,0,9600000,20000000,5000000,Other,High School,Tỉnh Yên Bái,Yên Bình,Tỉnh Yên Bái,0,0.7741442864665613,12.0,0.503448275862069,14400000,1.25,0.055
16490594,2017-10-10,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,10000000,550000,10550000,44.5,12,13.0,1.0,13465000.0,1.0,1.0,1,1105184,F,25,0.0,5500000,0,7200000,15000000,4000000,Married,High School,Tỉnh Quảng Ninh,Đông Triều,Tỉnh Quảng Ninh,0,1.276303317535545,-1.0,0.5463414634146342,9300000,2.0833333333333335,0.055
16910227,2017-10-28,2018-10-26,11,FC UP CAT B NEW- 610,25000000,1375000,26375000,47.0,24,11.0,1.0,19003625.0,1.0,1.0,1,1715125,M,21,0.0,5182000,0,12000000,5200000,1000000,Single,Middle School,Tỉnh Bình Dương,Tân Uyên,Tỉnh Bình Dương,0,0.7205165876777251,13.0,1.252167212483144,-2618000,0.875,0.055
16355347,2017-10-04,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,30000000,1650000,31650000,44.5,24,10.0,0.0,18741000.0,0.0,0.0,0,2014302,F,29,0.0,10000000,0,18000000,20000000,6000000,Married,Middle School,Tỉnh An Giang,Phú Tân,Tỉnh An Giang,0,0.592132701421801,14.0,0.8,6000000,1.2083333333333333,0.055
16705974,2017-10-18,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,18,12.0,1.0,19673856.0,1.0,1.0,1,1627488,M,23,0.0,7000000,0,12000000,20000000,7000000,Single,High School,Thành phố Hải Phòng,Vĩnh Bảo,Thành phố Hải Phòng,0,0.9324102369668247,6.0,0.7037037037037037,8000000,1.2777777777777777,0.055
16492574,2017-10-14,2018-10-26,12,FC UP CAT A NEW- 608,15000000,825000,15825000,37.0,18,12.0,1.0,13961737.0,1.0,1.0,1,1158737,M,99,0.0,5300000,0,12000000,11000000,4000000,Married,High School,Tỉnh An Giang,Châu Thành,Tỉnh An Giang,0,0.882258262243286,6.0,0.9815950920245399,300000,5.5,0.055
16635668,2017-10-17,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,30000000,0,30000000,33.5,30,0.0,-1.0,0.0,-1.0,-1.0,0,1489649,F,28,0.0,25000000,0,12000000,35000000,8000000,Divorced,College,Thành phố Hà Nội,Hoàn Kiếm,Thành phố Hà Nội,1,0.0,30.0,0.3333333333333333,40000000,0.9333333333333333,0.0
16733065,2017-10-20,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,0,30000000,35.0,20,12.0,1.0,24153000.0,1.0,1.0,1,2000967,M,33,0.0,10000000,0,12000000,30000000,6000000,Married,High School,Tỉnh Nghệ An,Vinh,Tỉnh Nghệ An,0,0.8051,8.0,0.45,22000000,1.65,0.0
16307010,2017-10-12,2018-10-26,12,FC UP PL GOV EMPLOYEE 1 VNP - 515,20000000,0,20000000,35.0,18,2.0,0.0,21961000.0,1.0,0.0,1,1443948,F,43,0.0,6965000,0,24000000,13000000,3000000,Divorced,High School,Tỉnh Lâm Đồng,Di Linh,Tỉnh Lâm Đồng,0,1.09805,16.0,1.35236664162284,-7035000,2.388888888888889,0.0
16639165,2017-10-17,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,18,12.0,1.0,19676928.0,1.0,1.0,1,1627488,F,27,0.0,8000000,0,12000000,8000000,1000000,Divorced,Middle School,Tỉnh Lâm Đồng,Đức Trọng,Tỉnh Lâm Đồng,0,0.9325558293838863,6.0,0.8125,3000000,1.5,0.055
16617040,2017-10-15,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,15000000,825000,15825000,45.0,12,12.0,1.0,19769460.0,0.0,0.0,1,1661820,F,46,0.0,6000000,0,10800000,36000000,6000000,Married,High School,Tỉnh An Giang,Phú Tân,Tỉnh An Giang,0,1.2492549763033176,0.0,0.4,25200000,3.8333333333333335,0.055
16635735,2017-10-20,2018-10-26,12,FC UP SUR INS 37 NEW- 612,50000000,2750000,52750000,37.0,36,12.0,1.0,29485148.0,1.0,1.0,1,2446287,F,30,0.0,10000000,0,18000000,30000000,10000000,Married,High School,TP Hồ Chí Minh,Củ Chi,TP Hồ Chí Minh,0,0.5589601516587678,24.0,0.7,12000000,0.8333333333333334,0.055
16636841,2017-10-17,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,20000000,1100000,21100000,33.5,24,12.0,1.0,14761000.0,1.0,1.0,1,1218107,F,32,0.0,4500000,0,10800000,14000000,4500000,Married,Middle School,Tỉnh Vĩnh Long,Bình Minh,Tỉnh Vĩnh Long,0,0.6995734597156398,12.0,0.827027027027027,3200000,1.3333333333333333,0.055
16489534,2017-10-06,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,30000000,1650000,31650000,44.5,24,12.0,1.0,24306416.0,1.0,1.0,1,2014302,F,25,0.0,10000000,0,12000000,18000000,6000000,Married,College,Thành phố Hà Nội,Mê Linh,Thành phố Hà Nội,0,0.7679752290679305,12.0,0.6428571428571429,10000000,1.0416666666666667,0.055
16668012,2017-10-22,2018-10-26,12,FC UP SUR CF EASY– 554,10000000,550000,10550000,60.0,12,12.0,1.0,14436000.0,1.0,1.0,1,1190308,M,40,0.0,7000000,0,12000000,20000000,6000000,Married,Basic School,Tỉnh Sóc Trăng,Thạnh Trị,Tỉnh Sóc Trăng,0,1.3683412322274882,0.0,0.6666666666666666,9000000,3.3333333333333335,0.055
16660446,2017-10-18,2018-10-26,12,FC UP EVN CLASSIC VNP - 449,9500000,522500,10022500,60.0,12,12.0,1.0,13572000.0,1.0,1.0,1,1130793,F,57,0.0,10000000,0,10800000,18000000,3600000,Married,Working Cerfiticate,Tỉnh Bà Rịa - Vũng Tàu,Xuyên Mộc,Tỉnh Bà Rịa - Vũng Tàu,0,1.3541531554003492,0.0,0.5142857142857142,13600000,4.75,0.055
16364716,2017-10-03,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,24,7.0,0.0,11115000.0,0.0,0.0,0,1234743,M,29,0.0,15000000,0,12000000,30000000,6000000,Married,Middle School,Tỉnh Đồng Nai,Tân Phú,Tỉnh Đồng Nai,0,0.5267772511848341,17.0,0.4,27000000,1.2083333333333333,0.055
16435149,2017-10-05,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,24,12.0,1.0,24424264.0,1.0,1.0,1,2023033,F,39,0.0,10000000,0,18000000,25000000,5000000,Married,High School,Tỉnh Khánh Hòa,Vạn Ninh,Tỉnh Khánh Hòa,0,0.7716987045813586,12.0,0.6571428571428571,12000000,1.625,0.055
16332681,2017-10-04,2018-10-26,12,FC UP DSA TS SCORE 3- 541,20000000,1100000,21100000,59.99,24,8.0,0.0,13776072.0,0.0,0.0,0,1529012,F,38,0.0,5000000,0,6000000,17000000,2500000,Married,Middle School,Tỉnh Lâm Đồng,Bảo Lộc,Tỉnh Lâm Đồng,0,0.6528944075829384,16.0,0.38636363636363635,13500000,1.5833333333333333,0.055
16810716,2017-10-23,2018-10-26,12,FC UP CAT B NEW- 610,50000000,2750000,52750000,47.0,24,14.0,1.0,30881008.0,0.0,0.0,0,3430251,F,28,0.0,12000000,0,24000000,25000000,4500000,Single,Master Degree,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh,0,0.5854219526066351,10.0,0.7702702702702703,8500000,1.1666666666666667,0.055
16736864,2017-10-21,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,20000000,1100000,21100000,47.0,24,11.0,0.0,15214000.0,0.0,0.0,0,1372100,M,24,0.0,6000000,0,18000000,26000000,6000000,Single,High School,Tỉnh Đồng Nai,Trảng Bom,Tỉnh Đồng Nai,0,0.721042654028436,13.0,0.75,8000000,1.0,0.055
16492662,2017-10-10,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,30000000,1650000,31650000,33.5,30,12.0,1.0,18991211.0,1.0,1.0,1,1571579,F,42,0.0,14000000,0,24000000,30000000,7000000,Married,High School,Tỉnh Gia Lai,Pleiku,Tỉnh Gia Lai,0,0.6000382622432859,18.0,0.7045454545454546,13000000,1.4,0.055
16488592,2017-10-10,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,40000000,2200000,42200000,35.0,12,13.0,1.0,50941380.0,1.0,1.0,1,4218438,M,50,0.0,20000000,0,36000000,35000000,5000000,Married,Basic School,Tỉnh Đồng Tháp,Thanh Bình,Tỉnh Đồng Tháp,0,1.2071417061611374,-1.0,0.7454545454545455,14000000,4.166666666666667,0.055
16750655,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,18,12.0,1.0,18430730.0,1.0,1.0,1,1523365,M,42,0.0,14000000,0,24000000,25000000,4000000,Married,High School,TP Hồ Chí Minh,Gò Vấp,TP Hồ Chí Minh,0,0.8734943127962085,6.0,0.717948717948718,11000000,2.3333333333333335,0.055
16638843,2017-10-16,2018-10-26,12,FC UP L@W-TOP EMPLOYER-SOURCE 2-383,20000000,0,20000000,35.0,12,10.0,0.0,24124040.0,1.0,0.0,1,1999260,F,32,0.0,5738000,0,9600000,30000000,4000000,Single,High School,TP Hồ Chí Minh,Quận 9,TP Hồ Chí Minh,0,1.206202,2.0,0.3805473165817897,22138000,2.6666666666666665,0.0
16579557,2017-10-17,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,24,12.0,1.0,16332000.0,1.0,1.0,1,1348689,M,35,0.0,10000000,0,12000000,18000000,4000000,Married,High School,Tỉnh An Giang,Phú Tân,Tỉnh An Giang,0,0.7740284360189573,12.0,0.5714285714285714,12000000,1.4583333333333333,0.055
16931732,2017-10-30,2018-10-26,12,FC UP CAT B NEW- 610,25000000,1375000,26375000,47.0,26,11.0,0.0,17996000.0,0.0,0.0,0,1635265,F,26,0.0,4800000,0,9600000,10000000,2500000,Married,High School,Tỉnh Bình Dương,Thuận An,Tỉnh Bình Dương,0,0.6823127962085308,15.0,0.8175675675675675,2700000,1.0,0.055
16529528,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,50000000,2750000,52750000,35.0,30,9.0,0.0,25635142.0,0.0,0.0,0,2662357,F,31,0.0,10000000,0,24000000,35000000,5000000,Married,High School,Tỉnh Đồng Tháp,TX. Hồng Ngự,Tỉnh Đồng Tháp,0,0.4859742559241706,21.0,0.6444444444444445,16000000,1.0333333333333334,0.055
16550420,2017-10-14,2018-10-26,12,FC UP SUR BIKE PLUS NEW- 618,20000000,1100000,21100000,47.0,24,12.0,1.0,16604000.0,1.0,1.0,1,1372100,F,32,0.0,6000000,0,12000000,20000000,4000000,Married,High School,Tỉnh Trà Vinh,Châu Thành,Tỉnh Trà Vinh,0,0.7869194312796208,12.0,0.6153846153846154,10000000,1.3333333333333333,0.055
16491949,2017-10-12,2018-10-26,12,FC UP EVN STD NEW- 629,20000000,1100000,21100000,47.0,24,13.0,1.0,17995200.0,1.0,1.0,1,1372100,M,54,0.0,6500000,0,12000000,20000000,5000000,Married,High School,Tỉnh Bắc Giang,Bắc Giang,Tỉnh Bắc Giang,0,0.8528530805687203,11.0,0.6415094339622641,9500000,2.25,0.055
16236531,2017-10-03,2018-10-26,12,FC UP CAT B NEW- 610,25000000,1375000,26375000,47.0,24,12.0,1.0,20714000.0,1.0,1.0,1,1715125,M,36,0.0,6000000,0,18000000,16000000,5000000,Married,Middle School,Tỉnh Long An,Cần Giuộc,Tỉnh Long An,0,0.7853649289099526,12.0,1.0454545454545454,-1000000,1.5,0.055
16319765,2017-10-10,2018-10-26,12,FC UP CAT C - 306,20000000,1100000,21100000,60.0,24,9.0,0.0,12333000.0,0.0,0.0,0,1529136,F,35,0.0,6000000,0,18000000,15000000,4500000,Married,Master Degree,Tỉnh Ninh Bình,Ninh Bình,Tỉnh Ninh Bình,0,0.5845023696682464,15.0,1.0714285714285714,-1500000,1.4583333333333333,0.055
16767136,2017-10-21,2018-10-26,12,FC UP L.G 3 TSA SCORE- 541,20000000,1100000,21100000,59.99,18,12.0,1.0,21802896.0,1.0,1.0,1,1804908,M,27,0.0,8000000,0,9600000,16000000,3500000,Married,Middle School,TP Hồ Chí Minh,Thủ Đức,TP Hồ Chí Minh,0,1.033312606635071,6.0,0.5458333333333333,10900000,1.5,0.055
16450646,2017-10-06,2018-10-26,12,FC UP L.G 2 TSA SCORE- 535,15000000,825000,15825000,42.5,12,5.0,0.0,6950000.0,0.0,0.0,0,1641652,M,42,0.0,5500000,0,6000000,10000000,3000000,Married,High School,Tỉnh Yên Bái,Yên Bình,Tỉnh Yên Bái,0,0.4391785150078989,7.0,0.5806451612903226,6500000,3.5,0.055
16658502,2017-10-19,2018-10-26,12,FC UP CAT B NEW- 610,20000000,1100000,21100000,47.0,24,12.0,1.0,16609000.0,1.0,1.0,1,1372100,F,24,0.0,4452000,0,7200000,18000000,3900000,Single,High School,Tỉnh Đồng Nai,Long Khánh,Tỉnh Đồng Nai,0,0.7871563981042654,12.0,0.49438802779262425,11352000,1.0,0.055
16916228,2017-10-31,2018-10-26,12,FC UP CAT A NEW- 608,10000000,550000,10550000,37.0,12,11.0,0.0,11841000.0,0.0,0.0,0,1065154,F,37,0.0,8519000,0,12000000,25000000,5000000,Married,Middle School,Tỉnh Đồng Nai,Trảng Bom,Tỉnh Đồng Nai,0,1.1223696682464455,1.0,0.507175035054745,16519000,3.0833333333333335,0.055
16497244,2017-10-07,2018-10-26,12,FC UP BANK SUR - 556,20000000,1100000,21100000,45.0,26,11.0,0.0,15558000.0,1.0,0.0,1,1284456,F,28,0.0,8000000,0,10800000,25000000,5000000,Married,High School,Thành phố Đà Nẵng,Liên Chiểu,Thành phố Đà Nẵng,0,0.7373459715639811,15.0,0.47878787878787876,17200000,1.0769230769230769,0.055
16319842,2017-10-04,2018-10-26,12,FC UP EVN STD NEW- 629,20000000,1100000,21100000,47.0,24,13.0,1.0,16625000.0,1.0,1.0,1,1372100,F,51,0.0,10000000,0,24000000,29000000,7000000,Married,Middle School,TP Hồ Chí Minh,Quận 8,TP Hồ Chí Minh,0,0.7879146919431279,11.0,0.7948717948717948,8000000,2.125,0.055
16846753,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,1650000,31650000,35.0,30,5.0,0.0,38727656.0,1.0,0.0,1,1597414,F,47,0.0,10000000,0,9600000,29000000,3500000,Married,High School,Thành phố Đà Nẵng,Hòa Vang,Thành phố Đà Nẵng,0,1.2236226224328595,25.0,0.33589743589743587,25900000,1.5666666666666667,0.055
16894590,2017-10-28,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,50000000,2750000,52750000,35.0,30,11.0,0.0,29430000.0,0.0,0.0,0,2662357,M,49,0.0,15000000,0,36000000,25000000,5000000,Married,Middle School,Tỉnh Tiền Giang,Cái Bè,Tỉnh Tiền Giang,0,0.5579146919431279,19.0,1.025,-1000000,1.6333333333333333,0.055
16843840,2017-10-27,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,30000000,1650000,31650000,35.0,24,11.0,0.0,20493254.0,0.0,0.0,0,1852114,F,40,0.0,9000000,0,12000000,22000000,5000000,Married,High School,Tỉnh Thanh Hóa,Tĩnh Gia,Tỉnh Thanh Hóa,0,0.6474961769352291,13.0,0.5483870967741935,14000000,1.6666666666666667,0.055
16450591,2017-10-06,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,40000000,2200000,42200000,33.5,30,2.0,0.0,34000000.0,1.0,0.0,1,2095439,M,26,0.0,25000000,0,36000000,40000000,5000000,Married,Working Cerfiticate,Tỉnh Thanh Hóa,Triệu Sơn,Tỉnh Thanh Hóa,0,0.8056872037914692,28.0,0.6307692307692307,24000000,0.8666666666666667,0.055
16624801,2017-10-14,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,24,12.0,1.0,16257624.0,1.0,1.0,1,1342868,M,52,0.0,5000000,0,18000000,18000000,3000000,Married,Basic School,Tỉnh Đắk Nông,Đắk Song,Tỉnh Đắk Nông,0,0.7705035071090047,12.0,0.9130434782608695,2000000,2.1666666666666665,0.055
16492884,2017-10-10,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,20000000,1100000,21100000,35.0,15,12.0,1.0,21226056.0,1.0,1.0,1,1756838,M,45,0.0,7000000,0,12000000,15000000,5000000,Married,Middle School,Tỉnh Ninh Thuận,Ninh Sơn,Tỉnh Ninh Thuận,0,1.0059742180094786,3.0,0.7727272727272727,5000000,3.0,0.055
16549251,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,40000000,2200000,42200000,35.0,30,12.0,1.0,25704000.0,1.0,1.0,1,2129886,M,52,0.0,10000000,0,24000000,22000000,4000000,Married,High School,Tỉnh Bình Định,Tuy Phước,Tỉnh Bình Định,0,0.6090995260663508,18.0,0.875,4000000,1.7333333333333334,0.055
16509698,2017-10-13,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,18,12.0,1.0,29560000.0,1.0,1.0,1,2449603,M,32,0.0,8000000,0,12000000,38000000,2000000,Single,High School,Tỉnh Khánh Hòa,Ninh Hòa,Tỉnh Khánh Hòa,0,0.9339652448657187,6.0,0.30434782608695654,32000000,1.7777777777777777,0.055
16743955,2017-10-25,2018-10-26,12,FC UP EVN VIP BUSINESS NEW VNP- 627,35000000,1925000,36925000,37.0,12,11.0,0.0,41140400.0,0.0,0.0,0,3728040,F,46,0.0,12000000,0,18000000,40000000,5000000,Divorced,Middle School,Tỉnh Lâm Đồng,Đơn Dương,Tỉnh Lâm Đồng,0,1.1141611374407583,1.0,0.4423076923076923,29000000,3.8333333333333335,0.055
16658506,2017-10-18,2018-10-26,12,FC UP EVN STD NEW- 629,25000000,1375000,26375000,47.0,36,12.0,1.0,16710000.0,1.0,1.0,1,1378837,F,38,0.0,8000000,0,7200000,30000000,2000000,Married,Middle School,Tỉnh Bến Tre,Bến Tre,Tỉnh Bến Tre,0,0.6335545023696683,24.0,0.24210526315789474,28800000,1.0555555555555556,0.055
16564425,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,0,25000000,59.99,24,11.0,0.0,20060000.0,0.0,0.0,0,1811626,M,44,0.0,9000000,0,21600000,13000000,4600000,Married,Middle School,Tỉnh Tây Ninh,Dương Minh Châu,Tỉnh Tây Ninh,0,0.8024,13.0,1.190909090909091,-4200000,1.8333333333333333,0.0
16612966,2017-10-14,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,40000000,2200000,42200000,45.0,24,10.0,0.0,32494000.0,1.0,0.0,1,2697378,M,37,0.0,15000000,0,12000000,35000000,3000000,Married,High School,Tỉnh Nghệ An,Vinh,Tỉnh Nghệ An,0,0.77,14.0,0.3,35000000,1.5416666666666667,0.055
16638539,2017-10-13,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,30000000,1650000,31650000,45.0,24,12.0,1.0,24420396.0,1.0,1.0,1,2023033,F,27,0.0,7000000,0,10800000,25000000,6500000,Married,Basic School,TP Hồ Chí Minh,Bình Tân,TP Hồ Chí Minh,0,0.7715764928909953,12.0,0.540625,14700000,1.125,0.055
16739633,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,25000000,1375000,26375000,45.0,24,12.0,1.0,20376000.0,1.0,1.0,1,1685861,M,55,0.0,7000000,0,12000000,25000000,5000000,Married,Basic School,Tỉnh Sóc Trăng,Trần Đề,Tỉnh Sóc Trăng,0,0.7725497630331754,12.0,0.53125,15000000,2.2916666666666665,0.055
16587371,2017-10-13,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,15000000,825000,15825000,45.0,18,11.0,0.0,14843010.0,1.0,0.0,1,1224802,M,24,0.0,9000000,0,12000000,14000000,4500000,Married,Middle School,Tỉnh Bình Dương,Thủ Dầu Một,Tỉnh Bình Dương,0,0.9379469194312796,7.0,0.717391304347826,6500000,1.3333333333333333,0.055
16342719,2017-10-10,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,20000000,1100000,21100000,33.5,30,12.0,1.0,12720000.0,1.0,1.0,1,1047720,F,21,0.0,10000000,0,6000000,30000000,4000000,Single,High School,Thành phố Hà Nội,Thanh Xuân,Thành phố Hà Nội,0,0.6028436018957346,18.0,0.25,30000000,0.7,0.055
16615144,2017-10-14,2018-10-26,12,FC UP L.G 2 TSA SCORE NEW- 617,20000000,1100000,21100000,44.5,12,12.0,1.0,26619000.0,1.0,1.0,1,2210368,F,33,0.0,7000000,0,7200000,13000000,3000000,Married,Basic School,Thành phố Cần Thơ,Vĩnh Thạnh,Thành phố Cần Thơ,0,1.261563981042654,0.0,0.51,9800000,2.75,0.055
16709217,2017-10-19,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,20000000,1100000,21100000,45.0,18,12.0,1.0,19747345.0,1.0,1.0,1,1633069,F,48,0.0,5000000,0,6000000,30000000,2000000,Other,Middle School,Tỉnh Đồng Nai,Định Quán,Tỉnh Đồng Nai,0,0.9358931279620853,6.0,0.22857142857142856,27000000,2.6666666666666665,0.055
16524775,2017-10-12,2018-10-26,12,FC UP DSA TS SCORE 3- 541,25000000,1375000,26375000,59.99,24,12.0,1.0,23079180.0,1.0,1.0,1,1911265,F,38,0.0,6000000,0,7200000,40000000,4000000,Married,High School,Tỉnh Sóc Trăng,Long Phú,Tỉnh Sóc Trăng,0,0.87504,12.0,0.24347826086956523,34800000,1.5833333333333333,0.055
16872335,2017-10-31,2018-10-26,12,FC UP CAT B NEW- 610,10000000,550000,10550000,47.0,24,5.0,0.0,3476000.0,0.0,0.0,0,686050,F,37,0.0,3700000,0,8400000,45000000,6500000,Married,Middle School,Tỉnh Bà Rịa - Vũng Tàu,TX. Phú Mỹ,Tỉnh Bà Rịa - Vũng Tàu,1,0.329478672985782,19.0,0.3059548254620123,33800000,1.5416666666666667,0.055
16779123,2017-10-24,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,40000000,0,40000000,45.0,24,7.0,0.0,50654000.0,1.0,0.0,1,2556756,F,46,0.0,12000000,0,48000000,26000000,5200000,Married,Working Cerfiticate,Tỉnh Đồng Nai,Trảng Bom,Tỉnh Đồng Nai,0,1.26635,17.0,1.4,-15200000,1.9166666666666667,0.0
16653770,2017-10-19,2018-10-26,12,FC UP SUR INS 37 NEW- 612,50000000,2750000,52750000,37.0,36,12.0,1.0,29504574.0,1.0,1.0,1,2446287,F,50,0.0,20000000,0,12000000,40000000,3000000,Married,Middle School,Tỉnh Bến Tre,Mỏ Cày Nam,Tỉnh Bến Tre,0,0.5593284170616114,24.0,0.25,45000000,1.3888888888888888,0.055
16665043,2017-10-21,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,35000000,1925000,36925000,35.0,20,10.0,0.0,24749000.0,0.0,0.0,0,2462857,M,28,0.0,15000000,0,18000000,30000000,5000000,Married,Middle School,Tỉnh Lâm Đồng,Đơn Dương,Tỉnh Lâm Đồng,0,0.6702505077860528,10.0,0.5111111111111111,22000000,1.4,0.055
16333002,2017-10-03,2018-10-26,12,FC UP L.G 3 TSA SCORE- 541,20000000,1100000,21100000,59.99,24,13.0,1.0,20086000.0,1.0,1.0,1,1529012,M,29,0.0,7000000,0,9600000,17000000,3100000,Married,High School,Tỉnh Khánh Hòa,Vạn Ninh,Tỉnh Khánh Hòa,0,0.9519431279620854,11.0,0.5291666666666667,11300000,1.2083333333333333,0.055
16986200,2017-10-31,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,40000000,2200000,42200000,33.5,18,11.0,0.0,33286671.0,0.0,0.0,0,3014519,M,38,0.0,40000000,0,60000000,45000000,15000000,Married,High School,Thành phố Hà Nội,Bắc Từ Liêm,Thành phố Hà Nội,0,0.788783672985782,7.0,0.8823529411764706,10000000,2.111111111111111,0.055
16778035,2017-10-20,2018-10-26,12,FC UP DSA TS SCORE 2 NEW- 762,40000000,2200000,42200000,45.0,24,12.0,1.0,32517378.0,1.0,1.0,1,2697378,F,43,0.0,15000000,0,18000000,25000000,2500000,Divorced,High School,Tỉnh Quảng Ninh,Hạ Long,Tỉnh Quảng Ninh,0,0.770553981042654,12.0,0.5125,19500000,1.7916666666666667,0.055
16811723,2017-10-25,2018-10-26,12,FC UP DSA TS SCORE 3- 541,20000000,0,20000000,59.99,12,11.0,0.0,26556402.0,0.0,0.0,0,2256402,F,47,0.0,12000000,0,12000000,42000000,6000000,Other,High School,Tỉnh Nghệ An,Tương Dương,Tỉnh Nghệ An,0,1.3278201,1.0,0.3333333333333333,36000000,3.9166666666666665,0.0
16896215,2017-10-29,2018-10-26,12,FC UP SUR INS 37 NEW- 612,35000000,1925000,36925000,37.0,36,11.0,0.0,18968411.0,0.0,0.0,0,1712401,M,41,0.0,10000000,0,24000000,25000000,3500000,Married,Working Cerfiticate,Tỉnh Đồng Nai,Biên Hòa,Tỉnh Đồng Nai,0,0.5137010426540284,25.0,0.7857142857142857,7500000,1.1388888888888888,0.055
16550079,2017-10-11,2018-10-26,12,FC UP L.G 1 TSA SCORE NEW- 616,30000000,1650000,31650000,33.5,30,12.0,1.0,18991158.0,1.0,1.0,1,1571579,M,38,0.0,10000000,0,21600000,25000000,5200000,Married,Working Cerfiticate,Tỉnh Đồng Tháp,Cao Lãnh,Tỉnh Đồng Tháp,0,0.6000365876777252,18.0,0.7657142857142857,8200000,1.2666666666666666,0.055
16784955,2017-10-26,2018-10-26,12,FC UP DSA TS SCORE 1 NEW- 761,10000000,550000,10550000,35.0,24,11.0,0.0,6923081.0,0.0,0.0,0,617371,M,20,0.0,7000000,0,18000000,20000000,4500000,Single,High School,TP Hồ Chí Minh,Bình Thạnh,TP Hồ Chí Minh,0,0.6562162085308056,13.0,0.8333333333333334,4500000,0.8333333333333334,0.055
16577215,2017-10-13,2018-10-26,12,FC UP EVN CLASSIC - 292,9000000,0,9000000,60.0,12,12.0,1.0,12229000.0,1.0,1.0,1,1015429,M,54,0.0,8000000,0,9600000,20000000,5000000,Married,High School,Thành phố Đà Nẵng,Liên Chiểu,Thành phố Đà Nẵng,1,1.3587777777777779,0.0,0.5214285714285715,13400000,4.5,0.0
16340753,2017-10-03,2018-10-26,12,FC UP DSA TS SCORE 3- 541,15000000,825000,15825000,59.99,12,12.0,1.0,22008158.0,1.0,1.0,1,1785378,F,53,0.0,6000000,0,12000000,19000000,5000000,Married,High School,Tỉnh Trà Vinh,Càng Long,Tỉnh Trà Vinh,0,1.3907208846761454,0.0,0.68,8000000,4.416666666666667,0.055
